Image,Prediction,Confidence
/mnt/lake/VBags/150918/frame0581.jpg,Winter,0.5024
/mnt/lake/VBags/150918/frame0563.jpg,Autumn,0.6787
/mnt/lake/VBags/150918/frame0600.jpg,Autumn,0.691
/mnt/lake/VBags/150918/frame0613.jpg,Winter,0.77
/mnt/lake/VBags/150918/frame0562.jpg,Autumn,0.8306
/mnt/lake/VBags/150929/frame0132.jpg,Autumn,0.978
/mnt/lake/VBags/150929/frame0128.jpg,Autumn,0.995
/mnt/lake/VBags/150929/frame0066.jpg,Autumn,0.8823
/mnt/lake/VBags/150929/frame0207.jpg,Autumn,0.8457
/mnt/lake/VBags/150929/frame0129.jpg,Autumn,0.9893
/mnt/lake/VBags/150929/frame0105.jpg,Autumn,0.946
/mnt/lake/VBags/150929/frame0211.jpg,Autumn,0.836
/mnt/lake/VBags/150929/frame0124.jpg,Autumn,0.9395
/mnt/lake/VBags/150929/frame0103.jpg,Autumn,0.975
/mnt/lake/VBags/150929/frame0061.jpg,Autumn,0.992
/mnt/lake/VBags/150929/frame0126.jpg,Autumn,0.982
/mnt/lake/VBags/150929/frame0123.jpg,Autumn,0.968
/mnt/lake/VBags/150929/frame0127.jpg,Autumn,0.994
/mnt/lake/VBags/150929/frame0378.jpg,Autumn,0.8506
/mnt/lake/VBags/150929/frame0065.jpg,Winter,0.5674
/mnt/lake/VBags/150929/frame0136.jpg,Autumn,0.812
/mnt/lake/VBags/150929/frame0168.jpg,Autumn,0.9497
/mnt/lake/VBags/150929/frame0147.jpg,Autumn,0.937
/mnt/lake/VBags/150929/frame0101.jpg,Autumn,0.95
/mnt/lake/VBags/150929/frame0131.jpg,Autumn,0.939
/mnt/lake/VBags/150929/frame0062.jpg,Autumn,0.7603
/mnt/lake/VBags/150929/frame0097.jpg,Autumn,0.9775
/mnt/lake/VBags/150929/frame0180.jpg,Autumn,0.9697
/mnt/lake/VBags/150929/frame0282.jpg,Autumn,0.681
/mnt/lake/VBags/150929/frame0110.jpg,Autumn,0.9287
/mnt/lake/VBags/150929/frame0384.jpg,Winter,0.667
/mnt/lake/VBags/150929/frame0225.jpg,Autumn,0.9775
/mnt/lake/VBags/150929/frame0200.jpg,Autumn,0.973
/mnt/lake/VBags/150929/frame0377.jpg,Autumn,0.865
/mnt/lake/VBags/150929/frame0108.jpg,Autumn,0.9736
/mnt/lake/VBags/150929/frame0226.jpg,Autumn,0.9136
/mnt/lake/VBags/150929/frame0248.jpg,Autumn,0.7637
/mnt/lake/VBags/150929/frame0194.jpg,Autumn,0.9116
/mnt/lake/VBags/150929/frame0104.jpg,Autumn,0.9185
/mnt/lake/VBags/150929/frame0247.jpg,Winter,0.9478
/mnt/lake/VBags/150929/frame0193.jpg,Autumn,0.703
/mnt/lake/VBags/150929/frame0171.jpg,Autumn,0.8833
/mnt/lake/VBags/150929/frame0167.jpg,Autumn,0.9844
/mnt/lake/VBags/150929/frame0380.jpg,Winter,0.8335
/mnt/lake/VBags/150929/frame0367.jpg,Autumn,0.6367
/mnt/lake/VBags/151008/frame0345.jpg,Autumn,0.9463
/mnt/lake/VBags/151008/frame0136.jpg,Autumn,0.9634
/mnt/lake/VBags/151008/frame0343.jpg,Autumn,0.9097
/mnt/lake/VBags/151008/frame0346.jpg,Autumn,0.7173
/mnt/lake/VBags/151008/frame0118.jpg,Autumn,0.9834
/mnt/lake/VBags/151008/frame0260.jpg,Autumn,0.933
/mnt/lake/VBags/151008/frame0174.jpg,Autumn,0.9697
/mnt/lake/VBags/151008/frame0344.jpg,Autumn,0.904
/mnt/lake/VBags/151008/frame0265.jpg,Autumn,0.9688
/mnt/lake/VBags/151008/frame0082.jpg,Autumn,0.9395
/mnt/lake/VBags/151008/frame0132.jpg,Autumn,0.926
/mnt/lake/VBags/151008/frame0135.jpg,Autumn,0.75
/mnt/lake/VBags/151008/frame0325.jpg,Autumn,0.9395
/mnt/lake/VBags/151008/frame0332.jpg,Autumn,0.951
/mnt/lake/VBags/151008/frame0342.jpg,Autumn,0.887
/mnt/lake/VBags/151008/frame0110.jpg,Autumn,0.9873
/mnt/lake/VBags/151008/frame0112.jpg,Autumn,0.947
/mnt/lake/VBags/151008/frame0107.jpg,Autumn,0.829
/mnt/lake/VBags/151008/frame0202.jpg,Autumn,0.956
/mnt/lake/VBags/151008/frame0331.jpg,Autumn,0.914
/mnt/lake/VBags/151008/frame0069.jpg,Autumn,0.9517
/mnt/lake/VBags/151008/frame0318.jpg,Autumn,0.94
/mnt/lake/VBags/151008/frame0239.jpg,Autumn,0.6753
/mnt/lake/VBags/151008/frame0119.jpg,Autumn,0.8735
/mnt/lake/VBags/151008/frame0133.jpg,Autumn,0.9146
/mnt/lake/VBags/151008/frame0048.jpg,Autumn,0.956
/mnt/lake/VBags/151008/frame0041.jpg,Autumn,0.882
/mnt/lake/VBags/151008/frame0129.jpg,Autumn,0.843
/mnt/lake/VBags/151008/frame0329.jpg,Autumn,0.7603
/mnt/lake/VBags/151008/frame0060.jpg,Autumn,0.7783
/mnt/lake/VBags/151008/frame0020.jpg,Autumn,0.828
/mnt/lake/VBags/151008/frame0227.jpg,Autumn,0.822
/mnt/lake/VBags/151008/frame0249.jpg,Autumn,0.9136
/mnt/lake/VBags/151008/frame0247.jpg,Autumn,0.891
/mnt/lake/VBags/151008/frame0243.jpg,Autumn,0.64
/mnt/lake/VBags/151008/frame0115.jpg,Autumn,0.88
/mnt/lake/VBags/151008/frame0218.jpg,Autumn,0.8027
/mnt/lake/VBags/151008/frame0242.jpg,Autumn,0.6587
/mnt/lake/VBags/151008/frame0246.jpg,Autumn,0.773
/mnt/lake/VBags/151008/frame0257.jpg,Winter,0.556
/mnt/lake/VBags/151019/frame0094.jpg,Autumn,0.976
/mnt/lake/VBags/151019/frame0093.jpg,Autumn,0.9487
/mnt/lake/VBags/151019/frame0098.jpg,Autumn,0.9336
/mnt/lake/VBags/151019/frame0113.jpg,Autumn,0.927
/mnt/lake/VBags/151019/frame0114.jpg,Autumn,0.7573
/mnt/lake/VBags/151019/frame0092.jpg,Autumn,0.961
/mnt/lake/VBags/151019/frame0095.jpg,Autumn,0.966
/mnt/lake/VBags/151019/frame0096.jpg,Autumn,0.9077
/mnt/lake/VBags/151019/frame0108.jpg,Autumn,0.944
/mnt/lake/VBags/151019/frame0097.jpg,Autumn,0.876
/mnt/lake/VBags/151019/frame0101.jpg,Autumn,0.9727
/mnt/lake/VBags/151019/frame0117.jpg,Autumn,0.9077
/mnt/lake/VBags/151019/frame0110.jpg,Autumn,0.952
/mnt/lake/VBags/151019/frame0047.jpg,Autumn,0.9604
/mnt/lake/VBags/151019/frame0051.jpg,Autumn,0.976
/mnt/lake/VBags/151019/frame0107.jpg,Autumn,0.847
/mnt/lake/VBags/151019/frame0126.jpg,Autumn,0.932
/mnt/lake/VBags/151019/frame0038.jpg,Autumn,0.8955
/mnt/lake/VBags/151019/frame0019.jpg,Autumn,0.9604
/mnt/lake/VBags/151019/frame0056.jpg,Autumn,0.7207
/mnt/lake/VBags/151019/frame0025.jpg,Autumn,0.918
/mnt/lake/VBags/151019/frame0065.jpg,Autumn,0.9673
/mnt/lake/VBags/151019/frame0030.jpg,Autumn,0.9453
/mnt/lake/VBags/151019/frame0043.jpg,Autumn,0.758
/mnt/lake/VBags/151019/frame0090.jpg,Autumn,0.95
/mnt/lake/VBags/151019/frame0039.jpg,Autumn,0.754
/mnt/lake/VBags/151019/frame0044.jpg,Autumn,0.8467
/mnt/lake/VBags/151019/frame0045.jpg,Autumn,0.927
/mnt/lake/VBags/151019/frame0118.jpg,Autumn,0.942
/mnt/lake/VBags/151019/frame0112.jpg,Autumn,0.869
/mnt/lake/VBags/151019/frame0001.jpg,Autumn,0.9907
/mnt/lake/VBags/151019/frame0102.jpg,Autumn,0.799
/mnt/lake/VBags/151019/frame0085.jpg,Winter,0.676
/mnt/lake/VBags/151019/frame0103.jpg,Autumn,0.9185
/mnt/lake/VBags/151019/frame0111.jpg,Autumn,0.8066
/mnt/lake/VBags/151019/frame0049.jpg,Autumn,0.7114
/mnt/lake/VBags/151019/frame0017.jpg,Winter,0.6733
/mnt/lake/VBags/151019/frame0028.jpg,Autumn,0.64
/mnt/lake/VBags/151019/frame0037.jpg,Autumn,0.8486
/mnt/lake/VBags/151019/frame0063.jpg,Autumn,0.962
/mnt/lake/VBags/151027/frame0100.jpg,Autumn,0.9795
/mnt/lake/VBags/151027/frame0247.jpg,Autumn,0.9976
/mnt/lake/VBags/151027/frame0130.jpg,Autumn,0.9634
/mnt/lake/VBags/151027/frame0123.jpg,Autumn,0.9893
/mnt/lake/VBags/151027/frame0127.jpg,Autumn,0.9907
/mnt/lake/VBags/151027/frame0098.jpg,Autumn,0.9805
/mnt/lake/VBags/151027/frame0116.jpg,Autumn,0.9883
/mnt/lake/VBags/151027/frame0246.jpg,Autumn,0.972
/mnt/lake/VBags/151027/frame0118.jpg,Autumn,0.965
/mnt/lake/VBags/151027/frame0099.jpg,Autumn,0.9795
/mnt/lake/VBags/151027/frame0050.jpg,Autumn,0.796
/mnt/lake/VBags/151027/frame0096.jpg,Autumn,0.9746
/mnt/lake/VBags/151027/frame0260.jpg,Autumn,0.948
/mnt/lake/VBags/151027/frame0105.jpg,Autumn,0.969
/mnt/lake/VBags/151027/frame0248.jpg,Autumn,0.9946
/mnt/lake/VBags/151027/frame0241.jpg,Autumn,0.971
/mnt/lake/VBags/151027/frame0237.jpg,Autumn,0.9043
/mnt/lake/VBags/151027/frame0119.jpg,Autumn,0.9453
/mnt/lake/VBags/151027/frame0122.jpg,Autumn,0.8794
/mnt/lake/VBags/151027/frame0259.jpg,Autumn,0.7705
/mnt/lake/VBags/151027/frame0278.jpg,Autumn,0.9937
/mnt/lake/VBags/151027/frame0055.jpg,Autumn,0.984
/mnt/lake/VBags/151027/frame0024.jpg,Autumn,0.936
/mnt/lake/VBags/151027/frame0284.jpg,Autumn,0.8584
/mnt/lake/VBags/151027/frame0029.jpg,Autumn,0.979
/mnt/lake/VBags/151027/frame0046.jpg,Autumn,0.8647
/mnt/lake/VBags/151027/frame0277.jpg,Autumn,0.9624
/mnt/lake/VBags/151027/frame0191.jpg,Autumn,0.8457
/mnt/lake/VBags/151027/frame0032.jpg,Autumn,0.956
/mnt/lake/VBags/151027/frame0250.jpg,Autumn,0.9683
/mnt/lake/VBags/151027/frame0162.jpg,Autumn,0.9106
/mnt/lake/VBags/151027/frame0220.jpg,Autumn,0.922
/mnt/lake/VBags/151027/frame0023.jpg,Autumn,0.6743
/mnt/lake/VBags/151027/frame0176.jpg,Autumn,0.97
/mnt/lake/VBags/151027/frame0028.jpg,Autumn,0.7744
/mnt/lake/VBags/151027/frame0234.jpg,Autumn,0.558
/mnt/lake/VBags/151027/frame0213.jpg,Autumn,0.858
/mnt/lake/VBags/151027/frame0255.jpg,Autumn,0.947
/mnt/lake/VBags/151027/frame0236.jpg,Autumn,0.7427
/mnt/lake/VBags/151027/frame0252.jpg,Autumn,0.916
/mnt/lake/VBags/151105/frame0233.jpg,Autumn,0.967
/mnt/lake/VBags/151105/frame0250.jpg,Autumn,0.938
/mnt/lake/VBags/151105/frame0228.jpg,Autumn,0.9985
/mnt/lake/VBags/151105/frame0495.jpg,Autumn,0.644
/mnt/lake/VBags/151105/frame0216.jpg,Autumn,0.932
/mnt/lake/VBags/151105/frame0500.jpg,Autumn,0.953
/mnt/lake/VBags/151105/frame0247.jpg,Autumn,0.972
/mnt/lake/VBags/151105/frame0354.jpg,Autumn,0.967
/mnt/lake/VBags/151105/frame0512.jpg,Autumn,0.894
/mnt/lake/VBags/151105/frame0244.jpg,Autumn,0.9863
/mnt/lake/VBags/151105/frame0208.jpg,Autumn,0.9663
/mnt/lake/VBags/151105/frame0377.jpg,Autumn,0.934
/mnt/lake/VBags/151105/frame0209.jpg,Autumn,0.6396
/mnt/lake/VBags/151105/frame0386.jpg,Autumn,0.974
/mnt/lake/VBags/151105/frame0092.jpg,Winter,0.8057
/mnt/lake/VBags/151105/frame0202.jpg,Autumn,0.8467
/mnt/lake/VBags/151105/frame0210.jpg,Autumn,0.976
/mnt/lake/VBags/151105/frame0428.jpg,Autumn,0.9893
/mnt/lake/VBags/151105/frame0439.jpg,Winter,0.6787
/mnt/lake/VBags/151105/frame0431.jpg,Autumn,0.991
/mnt/lake/VBags/151105/frame0441.jpg,Autumn,0.919
/mnt/lake/VBags/151105/frame0427.jpg,Autumn,0.9927
/mnt/lake/VBags/151105/frame0311.jpg,Autumn,0.928
/mnt/lake/VBags/151105/frame0032.jpg,Autumn,0.982
/mnt/lake/VBags/151105/frame0421.jpg,Autumn,0.9546
/mnt/lake/VBags/151105/frame0450.jpg,Autumn,0.947
/mnt/lake/VBags/151105/frame0385.jpg,Autumn,0.816
/mnt/lake/VBags/151105/frame0375.jpg,Autumn,0.918
/mnt/lake/VBags/151105/frame0037.jpg,Autumn,0.964
/mnt/lake/VBags/151105/frame0479.jpg,Autumn,0.9214
/mnt/lake/VBags/151105/frame0325.jpg,Autumn,0.94
/mnt/lake/VBags/151105/frame0383.jpg,Autumn,0.606
/mnt/lake/VBags/151105/frame0203.jpg,Autumn,0.814
/mnt/lake/VBags/151105/frame0376.jpg,Autumn,0.798
/mnt/lake/VBags/151105/frame0324.jpg,Autumn,0.9824
/mnt/lake/VBags/151105/frame0381.jpg,Autumn,0.553
/mnt/lake/VBags/151105/frame0205.jpg,Autumn,0.722
/mnt/lake/VBags/151105/frame0033.jpg,Autumn,0.9517
/mnt/lake/VBags/151105/frame0387.jpg,Winter,0.661
/mnt/lake/VBags/151105/frame0485.jpg,Autumn,0.9497
/mnt/lake/VBags/151111/frame0310.jpg,Autumn,0.9775
/mnt/lake/VBags/151111/frame0311.jpg,Autumn,0.9546
/mnt/lake/VBags/151111/frame0269.jpg,Autumn,0.8936
/mnt/lake/VBags/151111/frame0270.jpg,Autumn,0.8794
/mnt/lake/VBags/151111/frame0025.jpg,Autumn,0.9927
/mnt/lake/VBags/151111/frame0309.jpg,Autumn,0.9956
/mnt/lake/VBags/151111/frame0320.jpg,Autumn,0.8374
/mnt/lake/VBags/151111/frame0307.jpg,Autumn,0.9536
/mnt/lake/VBags/151111/frame0308.jpg,Autumn,0.995
/mnt/lake/VBags/151111/frame0289.jpg,Autumn,0.938
/mnt/lake/VBags/151111/frame0020.jpg,Autumn,0.9946
/mnt/lake/VBags/151111/frame0024.jpg,Autumn,0.992
/mnt/lake/VBags/151111/frame0017.jpg,Autumn,0.7505
/mnt/lake/VBags/151111/frame0271.jpg,Winter,0.5024
/mnt/lake/VBags/151111/frame0019.jpg,Autumn,0.8887
/mnt/lake/VBags/151111/frame0279.jpg,Autumn,0.9277
/mnt/lake/VBags/151111/frame0274.jpg,Autumn,0.771
/mnt/lake/VBags/151111/frame0204.jpg,Autumn,0.852
/mnt/lake/VBags/151111/frame0068.jpg,Winter,0.526
/mnt/lake/VBags/151111/frame0042.jpg,Autumn,0.977
/mnt/lake/VBags/151111/frame0203.jpg,Autumn,0.9614
/mnt/lake/VBags/151111/frame0286.jpg,Autumn,0.919
/mnt/lake/VBags/151111/frame0189.jpg,Autumn,0.881
/mnt/lake/VBags/151111/frame0314.jpg,Autumn,0.731
/mnt/lake/VBags/151111/frame0121.jpg,Autumn,0.915
/mnt/lake/VBags/151111/frame0041.jpg,Autumn,0.853
/mnt/lake/VBags/151111/frame0273.jpg,Autumn,0.8325
/mnt/lake/VBags/151111/frame0321.jpg,Autumn,0.866
/mnt/lake/VBags/151111/frame0348.jpg,Autumn,0.909
/mnt/lake/VBags/151111/frame0283.jpg,Autumn,0.8555
/mnt/lake/VBags/151111/frame0252.jpg,Autumn,0.921
/mnt/lake/VBags/151111/frame0139.jpg,Autumn,0.9224
/mnt/lake/VBags/151111/frame0022.jpg,Autumn,0.9575
/mnt/lake/VBags/151111/frame0317.jpg,Autumn,0.711
/mnt/lake/VBags/151111/frame0021.jpg,Autumn,0.9272
/mnt/lake/VBags/151111/frame0018.jpg,Autumn,0.8735
/mnt/lake/VBags/151111/frame0248.jpg,Autumn,0.9224
/mnt/lake/VBags/151111/frame0313.jpg,Winter,0.554
/mnt/lake/VBags/151111/frame0229.jpg,Autumn,0.744
/mnt/lake/VBags/151111/frame0250.jpg,Winter,0.5425
/mnt/lake/VBags/151118/frame0348.jpg,Autumn,0.839
/mnt/lake/VBags/151118/frame0384.jpg,Autumn,0.8115
/mnt/lake/VBags/151118/frame0029.jpg,Autumn,0.9434
/mnt/lake/VBags/151118/frame0108.jpg,Autumn,0.878
/mnt/lake/VBags/151118/frame0142.jpg,Autumn,0.846
/mnt/lake/VBags/151118/frame0058.jpg,Autumn,0.7026
/mnt/lake/VBags/151118/frame0034.jpg,Autumn,0.973
/mnt/lake/VBags/151118/frame0228.jpg,Autumn,0.924
/mnt/lake/VBags/151118/frame0389.jpg,Autumn,0.957
/mnt/lake/VBags/151118/frame0031.jpg,Autumn,0.5654
/mnt/lake/VBags/151118/frame0355.jpg,Autumn,0.561
/mnt/lake/VBags/151118/frame0277.jpg,Autumn,0.724
/mnt/lake/VBags/151118/frame0303.jpg,Autumn,0.7344
/mnt/lake/VBags/151118/frame0347.jpg,Autumn,0.9546
/mnt/lake/VBags/151118/frame0254.jpg,Autumn,0.945
/mnt/lake/VBags/151118/frame0129.jpg,Autumn,0.733
/mnt/lake/VBags/151118/frame0227.jpg,Autumn,0.635
/mnt/lake/VBags/151118/frame0205.jpg,Winter,0.8057
/mnt/lake/VBags/151118/frame0122.jpg,Autumn,0.567
/mnt/lake/VBags/151118/frame0299.jpg,Autumn,0.5425
/mnt/lake/VBags/151118/frame0298.jpg,Autumn,0.877
/mnt/lake/VBags/151118/frame0302.jpg,Winter,0.5654
/mnt/lake/VBags/151118/frame0214.jpg,Autumn,0.671
/mnt/lake/VBags/151118/frame0159.jpg,Autumn,0.7725
/mnt/lake/VBags/151118/frame0232.jpg,Autumn,0.8667
/mnt/lake/VBags/151118/frame0345.jpg,Autumn,0.6074
/mnt/lake/VBags/151118/frame0026.jpg,Autumn,0.6772
/mnt/lake/VBags/151118/frame0387.jpg,Autumn,0.926
/mnt/lake/VBags/151118/frame0385.jpg,Autumn,0.8813
/mnt/lake/VBags/151118/frame0346.jpg,Autumn,0.5645
/mnt/lake/VBags/151118/frame0156.jpg,Autumn,0.6807
/mnt/lake/VBags/151118/frame0304.jpg,Autumn,0.5933
/mnt/lake/VBags/151118/frame0252.jpg,Autumn,0.7437
/mnt/lake/VBags/151118/frame0276.jpg,Autumn,0.7427
/mnt/lake/VBags/151118/frame0140.jpg,Winter,0.6846
/mnt/lake/VBags/151118/frame0295.jpg,Winter,0.7603
/mnt/lake/VBags/151118/frame0243.jpg,Autumn,0.824
/mnt/lake/VBags/151118/frame0297.jpg,Winter,0.839
/mnt/lake/VBags/151118/frame0137.jpg,Autumn,0.6504
/mnt/lake/VBags/151118/frame0033.jpg,Autumn,0.5186
/mnt/lake/VBags/151127/frame0466.jpg,Winter,0.763
/mnt/lake/VBags/151127/frame0143.jpg,Autumn,0.5654
/mnt/lake/VBags/151127/frame0011.jpg,Autumn,0.963
/mnt/lake/VBags/151127/frame0468.jpg,Winter,0.8667
/mnt/lake/VBags/151127/frame0422.jpg,Autumn,0.588
/mnt/lake/VBags/151127/frame0470.jpg,Winter,0.565
/mnt/lake/VBags/151127/frame0035.jpg,Winter,0.9385
/mnt/lake/VBags/151127/frame0010.jpg,Winter,0.4907
/mnt/lake/VBags/151127/frame0228.jpg,Autumn,0.6123
/mnt/lake/VBags/151127/frame0144.jpg,Autumn,0.5884
/mnt/lake/VBags/151127/frame0396.jpg,Winter,0.7817
/mnt/lake/VBags/151127/frame0341.jpg,Winter,0.7334
/mnt/lake/VBags/151127/frame0421.jpg,Winter,0.685
/mnt/lake/VBags/151127/frame0428.jpg,Winter,0.8413
/mnt/lake/VBags/151127/frame0506.jpg,Autumn,0.859
/mnt/lake/VBags/151127/frame0139.jpg,Autumn,0.5806
/mnt/lake/VBags/151127/frame0381.jpg,Winter,0.976
/mnt/lake/VBags/151127/frame0343.jpg,Autumn,0.558
/mnt/lake/VBags/151127/frame0420.jpg,Winter,0.903
/mnt/lake/VBags/151127/frame0423.jpg,Winter,0.942
/mnt/lake/VBags/151127/frame0026.jpg,Winter,0.766
/mnt/lake/VBags/151127/frame0461.jpg,Winter,0.5034
/mnt/lake/VBags/151127/frame0229.jpg,Winter,0.7646
/mnt/lake/VBags/151127/frame0140.jpg,Winter,0.6606
/mnt/lake/VBags/151127/frame0275.jpg,Autumn,0.5376
/mnt/lake/VBags/151127/frame0459.jpg,Autumn,0.701
/mnt/lake/VBags/151127/frame0136.jpg,Winter,0.824
/mnt/lake/VBags/151127/frame0430.jpg,Winter,0.8965
/mnt/lake/VBags/151127/frame0431.jpg,Winter,0.885
/mnt/lake/VBags/151127/frame0193.jpg,Winter,0.7173
/mnt/lake/VBags/151127/frame0207.jpg,Winter,0.857
/mnt/lake/VBags/151127/frame0330.jpg,Winter,0.8604
/mnt/lake/VBags/151127/frame0342.jpg,Winter,0.8394
/mnt/lake/VBags/151127/frame0464.jpg,Winter,0.8945
/mnt/lake/VBags/151127/frame0141.jpg,Winter,0.814
/mnt/lake/VBags/151127/frame0426.jpg,Winter,0.958
/mnt/lake/VBags/151127/frame0382.jpg,Winter,0.962
/mnt/lake/VBags/151127/frame0131.jpg,Winter,0.984
/mnt/lake/VBags/151127/frame0471.jpg,Winter,0.8867
/mnt/lake/VBags/151127/frame0339.jpg,Winter,0.9517
/mnt/lake/VBags/151209/frame0016.jpg,Winter,0.8633
/mnt/lake/VBags/151209/frame0395.jpg,Winter,0.9985
/mnt/lake/VBags/151209/frame0392.jpg,Winter,0.993
/mnt/lake/VBags/151209/frame0017.jpg,Winter,0.8945
/mnt/lake/VBags/151209/frame0114.jpg,Winter,0.923
/mnt/lake/VBags/151209/frame0018.jpg,Winter,0.9033
/mnt/lake/VBags/151209/frame0387.jpg,Winter,0.997
/mnt/lake/VBags/151209/frame0367.jpg,Winter,0.987
/mnt/lake/VBags/151209/frame0031.jpg,Winter,0.938
/mnt/lake/VBags/151209/frame0389.jpg,Winter,0.9097
/mnt/lake/VBags/151209/frame0333.jpg,Winter,0.9507
/mnt/lake/VBags/151209/frame0282.jpg,Winter,0.9795
/mnt/lake/VBags/151209/frame0007.jpg,Winter,0.8965
/mnt/lake/VBags/151209/frame0003.jpg,Winter,0.773
/mnt/lake/VBags/151209/frame0431.jpg,Winter,0.9487
/mnt/lake/VBags/151209/frame0373.jpg,Winter,0.9614
/mnt/lake/VBags/151209/frame0044.jpg,Winter,0.5273
/mnt/lake/VBags/151209/frame0423.jpg,Autumn,0.74
/mnt/lake/VBags/151209/frame0076.jpg,Winter,0.754
/mnt/lake/VBags/151209/frame0363.jpg,Winter,0.986
/mnt/lake/VBags/151209/frame0413.jpg,Winter,0.993
/mnt/lake/VBags/151209/frame0365.jpg,Winter,0.994
/mnt/lake/VBags/151209/frame0245.jpg,Winter,0.9946
/mnt/lake/VBags/151209/frame0343.jpg,Winter,0.989
/mnt/lake/VBags/151209/frame0362.jpg,Winter,0.959
/mnt/lake/VBags/151209/frame0320.jpg,Winter,0.9966
/mnt/lake/VBags/151209/frame0334.jpg,Winter,0.8364
/mnt/lake/VBags/151209/frame0409.jpg,Winter,0.9927
/mnt/lake/VBags/151209/frame0432.jpg,Winter,0.987
/mnt/lake/VBags/151209/frame0344.jpg,Winter,0.9204
/mnt/lake/VBags/151209/frame0201.jpg,Winter,0.6655
/mnt/lake/VBags/151209/frame0238.jpg,Winter,0.858
/mnt/lake/VBags/151209/frame0004.jpg,Winter,0.5093
/mnt/lake/VBags/151209/frame0244.jpg,Winter,0.672
/mnt/lake/VBags/151209/frame0144.jpg,Winter,0.8438
/mnt/lake/VBags/151209/frame0242.jpg,Winter,0.9727
/mnt/lake/VBags/151209/frame0243.jpg,Winter,0.9883
/mnt/lake/VBags/151209/frame0115.jpg,Winter,0.8765
/mnt/lake/VBags/151209/frame0289.jpg,Winter,0.9956
/mnt/lake/VBags/151209/frame0128.jpg,Winter,0.823
/mnt/lake/VBags/151214/frame0408.jpg,Winter,0.9795
/mnt/lake/VBags/151214/frame0419.jpg,Winter,0.9976
/mnt/lake/VBags/151214/frame0195.jpg,Winter,0.998
/mnt/lake/VBags/151214/frame0420.jpg,Winter,0.983
/mnt/lake/VBags/151214/frame0334.jpg,Winter,0.9185
/mnt/lake/VBags/151214/frame0411.jpg,Winter,0.98
/mnt/lake/VBags/151214/frame0368.jpg,Winter,0.9697
/mnt/lake/VBags/151214/frame0198.jpg,Winter,0.99
/mnt/lake/VBags/151214/frame0409.jpg,Winter,0.9893
/mnt/lake/VBags/151214/frame0390.jpg,Winter,0.9736
/mnt/lake/VBags/151214/frame0244.jpg,Winter,0.9854
/mnt/lake/VBags/151214/frame0613.jpg,Winter,0.8955
/mnt/lake/VBags/151214/frame0261.jpg,Winter,0.993
/mnt/lake/VBags/151214/frame0228.jpg,Winter,0.881
/mnt/lake/VBags/151214/frame0242.jpg,Winter,0.994
/mnt/lake/VBags/151214/frame0297.jpg,Winter,0.988
/mnt/lake/VBags/151214/frame0259.jpg,Winter,0.9956
/mnt/lake/VBags/151214/frame0246.jpg,Winter,0.8765
/mnt/lake/VBags/151214/frame0611.jpg,Winter,0.8984
/mnt/lake/VBags/151214/frame0293.jpg,Winter,0.9927
/mnt/lake/VBags/151214/frame0226.jpg,Winter,0.997
/mnt/lake/VBags/151214/frame0295.jpg,Winter,0.9956
/mnt/lake/VBags/151214/frame0310.jpg,Winter,0.996
/mnt/lake/VBags/151214/frame0463.jpg,Winter,0.998
/mnt/lake/VBags/151214/frame0294.jpg,Winter,0.995
/mnt/lake/VBags/151214/frame0265.jpg,Winter,0.989
/mnt/lake/VBags/151214/frame0260.jpg,Winter,0.992
/mnt/lake/VBags/151214/frame0240.jpg,Winter,0.991
/mnt/lake/VBags/151214/frame0552.jpg,Winter,0.9985
/mnt/lake/VBags/151214/frame0553.jpg,Winter,0.999
/mnt/lake/VBags/151214/frame0179.jpg,Winter,0.979
/mnt/lake/VBags/151214/frame0363.jpg,Winter,0.9355
/mnt/lake/VBags/151214/frame0156.jpg,Autumn,0.8467
/mnt/lake/VBags/151214/frame0360.jpg,Winter,0.8506
/mnt/lake/VBags/151214/frame0527.jpg,Winter,0.8853
/mnt/lake/VBags/151214/frame0231.jpg,Winter,0.9673
/mnt/lake/VBags/151214/frame0570.jpg,Winter,0.979
/mnt/lake/VBags/151214/frame0211.jpg,Winter,0.506
/mnt/lake/VBags/151214/frame0172.jpg,Winter,0.772
/mnt/lake/VBags/151214/frame0312.jpg,Winter,0.9775
/mnt/lake/VBags/151221/frame0291.jpg,Winter,0.999
/mnt/lake/VBags/151221/frame0292.jpg,Winter,0.9976
/mnt/lake/VBags/151221/frame0152.jpg,Winter,0.993
/mnt/lake/VBags/151221/frame0172.jpg,Winter,0.93
/mnt/lake/VBags/151221/frame0169.jpg,Winter,0.9883
/mnt/lake/VBags/151221/frame0339.jpg,Winter,0.978
/mnt/lake/VBags/151221/frame0290.jpg,Winter,0.9824
/mnt/lake/VBags/151221/frame0108.jpg,Winter,0.7734
/mnt/lake/VBags/151221/frame0383.jpg,Winter,0.9976
/mnt/lake/VBags/151221/frame0189.jpg,Winter,0.993
/mnt/lake/VBags/151221/frame0273.jpg,Winter,0.9893
/mnt/lake/VBags/151221/frame0154.jpg,Winter,0.994
/mnt/lake/VBags/151221/frame0340.jpg,Winter,0.982
/mnt/lake/VBags/151221/frame0409.jpg,Winter,0.9595
/mnt/lake/VBags/151221/frame0308.jpg,Winter,0.6084
/mnt/lake/VBags/151221/frame0234.jpg,Winter,0.641
